,ID,Time,Status,Latitude_start,Longitude_start,Latitude_end,Longitude_end,Distance,Max_Speed,Avg_Speed,Season,Zones,x_start,y_start,x_end,y_end
0,AL011970,1970-05-17 18:00:00, TD,11.5,-79.0,11.7,-79.2,31.370285139075055,25.0,5.228380856512509,Spring,Mexico_Caribbean,-8794239.772668613,1288857.180495907,-8816503.670827268,1311585.3072259454
1,AL011970,1970-05-18 00:00:00, TD,11.7,-79.2,12.1,-79.7,70.9659623761612,25.0,11.827660396026866,Spring,Mexico_Caribbean,-8816503.670827268,1311585.3072259454,-8872163.416223904,1357091.169157998
2,AL011970,1970-05-18 06:00:00, TD,12.1,-79.7,12.3,-80.1,49.50278542007146,25.0,8.250464236678576,Spring,Mexico_Caribbean,-8872163.416223904,1357091.169157998,-8916691.212541213,1379869.5080911643
3,AL011970,1970-05-18 12:00:00, TD,12.3,-80.1,12.5,-80.5,49.49535549906944,25.0,8.249225916511573,Spring,Mexico_Caribbean,-8916691.212541213,1379869.5080911643,-8961219.008858522,1402665.189967927
4,AL011970,1970-05-18 18:00:00, TD,12.5,-80.5,13.0,-81.0,78.38411988356742,25.0,13.064019980594571,Spring,Mexico_Caribbean,-8961219.008858522,1402665.189967927,-9016878.75425516,1459732.2718804963
5,AL011970,1970-05-19 00:00:00, TD,13.0,-81.0,13.5,-81.5,78.36476378939165,25.0,13.060793964898608,Spring,Mexico_Caribbean,-9016878.75425516,1459732.2718804963,-9072538.499651797,1516914.445337237
6,AL011970,1970-05-19 06:00:00, TD,13.5,-81.5,14.0,-82.0,78.34467173932772,25.0,13.057445289887953,Spring,Mexico_Caribbean,-9072538.499651797,1516914.445337237,-9128198.245048434,1574216.548161465
7,AL011970,1970-05-19 12:00:00, TD,14.0,-82.0,14.5,-82.5,78.32384469772053,25.0,13.053974116286755,Spring,Mexico_Caribbean,-9128198.245048434,1574216.548161465,-9183857.99044507,1631643.4670073597
8,AL011970,1970-05-19 18:00:00, TD,14.5,-82.5,15.5,-82.5,111.19492664455873,25.0,18.532487774093124,Spring,Mexico_Caribbean,-9183857.99044507,1631643.4670073597,-9183857.99044507,1746891.5570753578
9,AL011970,1970-05-20 00:00:00, TS,15.5,-82.5,16.2,-82.3,80.89308274162161,35.0,13.482180456936936,Spring,Mexico_Caribbean,-9183857.99044507,1746891.5570753578,-9161594.092286415,1827895.5331194468
10,AL011970,1970-05-20 06:00:00, TS,16.2,-82.3,16.8,-81.9,79.92953478774612,35.0,13.32158913129102,Spring,Mexico_Caribbean,-9161594.092286415,1827895.5331194468,-9117066.295969106,1897556.232409336
11,AL011970,1970-05-20 12:00:00, HU,16.8,-81.9,17.2,-81.6,55.37843942263408,65.0,9.229739903772346,Spring,Mexico_Caribbean,-9117066.295969106,1897556.232409336,-9083670.448731124,1944118.6941882698
12,AL011970,1970-05-20 18:00:00, HU,17.2,-81.6,18.0,-81.0,110.72587801189236,70.0,18.45431300198206,Spring,Mexico_Caribbean,-9083670.448731124,1944118.6941882698,-9016878.75425516,2037548.5447506013
13,AL011970,1970-05-21 00:00:00, TS,18.0,-81.0,18.2,-80.3,80.01993650925306,55.0,13.336656084875509,Spring,Mexico_Caribbean,-9016878.75425516,2037548.5447506013,-8938955.110699868,2060971.5257031762
14,AL011970,1970-05-21 06:00:00, TS,18.2,-80.3,18.5,-80.2,35.118199715138275,50.0,5.853033285856379,Spring,Mexico_Caribbean,-8938955.110699868,2060971.5257031762,-8927823.16162054,2096156.5384662848
15,AL011970,1970-05-21 12:00:00, TS,18.5,-80.2,19.0,-80.0,59.770650755327516,45.0,9.96177512588792,Spring,Mexico_Caribbean,-8927823.16162054,2096156.5384662848,-8905559.263461886,2154935.9150858917
16,AL011970,1970-05-21 18:00:00, TS,19.0,-80.0,19.6,-80.1,67.61155499276968,40.0,11.268592498794947,Spring,Mexico_Caribbean,-8905559.263461886,2154935.9150858917,-8916691.212541213,2225705.1534627816
17,AL011970,1970-05-22 00:00:00, TS,19.6,-80.1,19.3,-80.6,64.15351677961803,35.0,10.692252796603006,Spring,Mexico_Caribbean,-8916691.212541213,2225705.1534627816,-8972350.95793785,2190288.0931170927
18,AL011970,1970-05-22 06:00:00, TD,19.3,-80.6,19.1,-81.1,59.158136613579515,30.0,9.859689435596586,Spring,Mexico_Caribbean,-8972350.95793785,2190288.0931170927,-9028010.703334486,2166712.8397487444
19,AL011970,1970-05-22 12:00:00, TD,19.1,-81.1,19.0,-81.8,77.5645263442567,30.0,12.927421057376117,Spring,Mexico_Caribbean,-9028010.703334486,2166712.8397487444,-9105934.34688978,2154935.9150858917
20,AL011970,1970-05-22 18:00:00, TD,19.0,-81.8,19.2,-82.7,101.16323801867948,30.0,16.860539669779914,Spring,Mexico_Caribbean,-9105934.34688978,2154935.9150858917,-9206121.888603725,2178496.88424124
21,AL011970,1970-05-23 00:00:00, TD,19.2,-82.7,19.8,-83.5,110.17009968222018,30.0,18.36168328037003,Spring,Mexico_Caribbean,-9206121.888603725,2178496.88424124,-9295177.481238343,2249353.171430874
22,AL011970,1970-05-23 06:00:00, TD,19.8,-83.5,21.0,-83.9,140.4312897961866,25.0,23.4052149660311,Spring,Mexico_Caribbean,-9295177.481238343,2249353.171430874,-9339705.277555654,2391878.587944315
23,AL011970,1970-05-23 12:00:00, TD,21.0,-83.9,21.9,-84.0,100.6700385442353,25.0,16.77833975737255,Spring,Mexico_Caribbean,-9339705.277555654,2391878.587944315,-9350837.22663498,2499523.266067402
24,AL011970,1970-05-23 18:00:00, TD,21.9,-84.0,23.0,-84.0,122.31441930901475,25.0,20.385736551502458,Spring,Mexico_Caribbean,-9350837.22663498,2499523.266067402,-9350837.22663498,2632018.637586423
25,AL011970,1970-05-24 00:00:00, TD,23.0,-84.0,24.0,-84.0,111.19492664455873,25.0,18.532487774093124,Spring,Mexico_Caribbean,-9350837.22663498,2632018.637586423,-9350837.22663498,2753408.109364979
26,AL011970,1970-05-24 06:00:00, TD,24.0,-84.0,25.2,-84.0,133.4339119734704,25.0,22.238985328911735,Spring,Mexico_Caribbean,-9350837.22663498,2753408.109364979,-9350837.22663498,2900330.1825636644
27,AL011970,1970-05-24 12:00:00, TD,25.2,-84.0,26.8,-83.9,178.24150363604733,25.0,29.706917272674556,Spring,Mexico_Caribbean,-9350837.22663498,2900330.1825636644,-9339705.277555654,3098506.536103414
28,AL011970,1970-05-24 18:00:00, TD,26.8,-83.9,28.3,-83.6,169.9101840057293,25.0,28.318364000954883,Spring,Mexico_Caribbean,-9339705.277555654,3098506.536103414,-9306309.43031767,3286849.8476637644
29,AL011970,1970-05-25 00:00:00, TD,28.3,-83.6,29.5,-82.9,153.25180779546952,25.0,25.541967965911585,Spring,Mexico_Caribbean,-9306309.43031767,3286849.8476637644,-9228385.78676238,3439440.06073126
30,AL011970,1970-05-25 06:00:00, TD,29.5,-82.9,30.6,-82.2,143.57007570256815,25.0,23.928345950428024,Spring,Mexico_Caribbean,-9228385.78676238,3439440.06073126,-9150462.143207088,3580909.760461875
31,AL011970,1970-05-25 12:00:00, TD,30.6,-82.2,31.8,-81.6,148.10145295114575,25.0,24.683575491857624,Spring,Mexico_Caribbean,-9150462.143207088,3580909.760461875,-9083670.448731124,3737086.056237236
32,AL011970,1970-05-25 18:00:00, TD,31.8,-81.6,32.6,-81.2,98.68812887133798,25.0,16.44802147855633,Spring,Atlantic,-9083670.448731124,3737086.056237236,-9039142.652413817,3842330.2172661168
33,AL011970,1970-05-26 00:00:00, TD,32.6,-81.2,33.3,-80.7,94.34523968218379,25.0,15.724206613697298,Spring,Atlantic,-9039142.652413817,3842330.2172661168,-8983482.907017179,3935191.9821054386
34,AL011970,1970-05-26 06:00:00, TD,33.3,-80.7,34.8,-79.9,187.2297513531544,25.0,31.204958558859065,Spring,Atlantic,-8983482.907017179,3935191.9821054386,-8894427.31438256,4136735.049397425
35,AL011970,1970-05-26 12:00:00, TD,34.8,-79.9,35.7,-78.7,161.8262184397194,25.0,26.971036406619902,Spring,Atlantic,-8894427.31438256,4136735.049397425,-8760843.925430631,4259419.9655479165
36,AL011970,1970-05-26 18:00:00, TD,35.7,-78.7,36.5,-77.0,200.53895307562183,25.0,33.423158845936975,Spring,Atlantic,-8760843.925430631,4259419.9655479165,-8571600.791082066,4369640.510649828
37,AL011970,1970-05-27 00:00:00, EX,36.5,-77.0,37.0,-75.5,167.7685694329823,25.0,27.961428238830383,Spring,Atlantic,-8571600.791082066,4369640.510649828,-8404621.554892154,4439106.787250586
38,AL011970,1970-05-27 06:00:00, EX,37.0,-75.5,,,,25.0,,Spring,Atlantic,-8404621.554892154,4439106.787250586,,
39,AL021970,1970-07-19 00:00:00, TD,18.5,-83.5,18.8,-84.5,114.68434391498253,25.0,19.114057319163756,Summer,Mexico_Caribbean,-9295177.481238343,2096156.5384662848,-9406496.972031618,2131403.2476535104
40,AL021970,1970-07-19 06:00:00, TD,18.8,-84.5,19.4,-85.2,101.70036991294427,25.0,16.950061652157377,Summer,Mexico_Caribbean,-9406496.972031618,2131403.2476535104,-9484420.615586907,2202086.5110550304
41,AL021970,1970-07-19 12:00:00, TD,19.4,-85.2,20.3,-85.6,109.24587095717449,30.0,18.207645159529083,Summer,Mexico_Caribbean,-9484420.615586907,2202086.5110550304,-9528948.411904218,2308604.1153988433
42,AL021970,1970-07-19 18:00:00, TD,20.3,-85.6,21.3,-85.9,115.93476851638891,30.0,19.322461419398152,Summer,Mexico_Caribbean,-9528948.411904218,2308604.1153988433,-9562344.2591422,2427686.5436241785
43,AL021970,1970-07-20 00:00:00, TD,21.3,-85.9,22.3,-86.2,115.919553613457,30.0,19.319925602242833,Summer,Mexico_Caribbean,-9562344.2591422,2427686.5436241785,-9595740.106380183,2547582.1334137605
44,AL021970,1970-07-20 06:00:00, TD,22.3,-86.2,23.3,-86.4,113.31185598537793,30.0,18.885309330896323,Summer,Mexico_Caribbean,-9595740.106380183,2547582.1334137605,-9618004.004538838,2668339.105750191
45,AL021970,1970-07-20 12:00:00, TS,23.3,-86.4,24.1,-86.6,91.57994229125696,40.0,15.263323715209493,Summer,Mexico_Caribbean,-9618004.004538838,2668339.105750191,-9640267.90269749,2765598.287796373
46,AL021970,1970-07-20 18:00:00, TS,24.1,-86.6,25.0,-86.6,100.07543398010272,45.0,16.679238996683786,Summer,Mexico_Caribbean,-9640267.90269749,2765598.287796373,-9640267.90269749,2875744.6243522423
47,AL021970,1970-07-21 00:00:00, TS,25.0,-86.6,25.8,-86.7,89.6148925400542,50.0,14.935815423342367,Summer,Mexico_Caribbean,-9640267.90269749,2875744.6243522423,-9651399.85177682,2974331.0993660805
48,AL021970,1970-07-21 06:00:00, TS,25.8,-86.7,26.6,-86.6,89.61279633963885,55.0,14.935466056606474,Summer,Mexico_Caribbean,-9651399.85177682,2974331.0993660805,-9640267.90269749,3073585.3046073965
49,AL021970,1970-07-21 12:00:00, TS,26.6,-86.6,27.5,-86.3,105.20001220061198,55.0,17.533335366768664,Summer,Mexico_Caribbean,-9640267.90269749,3073585.3046073965,-9606872.05545951,3186080.2333650086
50,AL021970,1970-07-21 18:00:00, TS,27.5,-86.3,28.3,-86.0,94.66412096711646,55.0,15.77735349451941,Summer,Mexico_Caribbean,-9606872.05545951,3186080.2333650086,-9573476.208221527,3286849.8476637644
51,AL021970,1970-07-22 00:00:00, TS,28.3,-86.0,29.2,-85.5,113.6473373728565,45.0,18.941222895476084,Summer,Mexico_Caribbean,-9573476.208221527,3286849.8476637644,-9517816.46282489,3401126.264066491
52,AL021970,1970-07-22 06:00:00, TS,29.2,-85.5,29.9,-85.1,88.92787691054298,40.0,14.821312818423829,Summer,Mexico_Caribbean,-9517816.46282489,3401126.264066491,-9473288.66650758,3490702.241349621
53,AL021970,1970-07-22 12:00:00, TD,29.9,-85.1,31.7,-84.7,204.69325988741926,30.0,34.11554331456988,Summer,Mexico_Caribbean,-9473288.66650758,3490702.241349621,-9428760.870190272,3723995.0672950875
54,AL021970,1970-07-22 18:00:00, TD,31.7,-84.7,33.4,-85.2,196.42152484523572,25.0,32.736920807539285,Summer,Mexico_Caribbean,-9428760.870190272,3723995.0672950875,-9484420.615586907,3948518.427099392
55,AL021970,1970-07-23 00:00:00, TD,33.4,-85.2,35.3,-86.0,227.72591351943055,25.0,37.95431891990509,Summer,Mexico_Caribbean,-9484420.615586907,3948518.427099392,-9573476.208221527,4204725.050936375
56,AL021970,1970-07-23 06:00:00, TD,35.3,-86.0,37.2,-86.9,231.69370271352875,25.0,38.615617118921456,Summer,Mexico_Caribbean,-9573476.208221527,4204725.050936375,-9673663.749935474,4467020.993627968
57,AL021970,1970-07-23 12:00:00, TD,37.2,-86.9,,,,20.0,,Summer,Mexico_Caribbean,-9673663.749935474,4467020.993627968,,
58,AL031970,1970-07-27 12:00:00, TD,33.0,-76.5,33.5,-76.2,64.13099139427297,20.0,10.68849856571216,Summer,Atlantic,-8515941.04568543,3895303.963393895,-8482545.198447447,3961860.217445746
59,AL031970,1970-07-27 18:00:00, TD,33.5,-76.2,34.0,-76.0,59.53132374676939,25.0,9.92188729112823,Summer,Atlantic,-8482545.198447447,3961860.217445746,-8460281.300288793,4028802.0261344076
60,AL031970,1970-07-28 00:00:00, TD,34.0,-76.0,34.5,-75.7,64.0889144525375,25.0,10.681485742089583,Summer,Atlantic,-8460281.300288793,4028802.0261344076,-8426885.45305081,4096139.040447232
61,AL031970,1970-07-28 06:00:00, TD,34.5,-75.7,35.0,-75.5,59.51091884705755,25.0,9.918486474509592,Summer,Atlantic,-8426885.45305081,4096139.040447232,-8404621.554892154,4163881.1440642895
62,AL031970,1970-07-28 12:00:00, TD,35.0,-75.5,34.8,-74.5,108.38368325246432,25.0,18.063947208744054,Summer,Atlantic,-8404621.554892154,4163881.1440642895,-8293302.0640988825,4136735.049397425
63,AL031970,1970-07-28 18:00:00, TD,34.8,-74.5,34.7,-73.5,106.70204436258224,25.0,17.783674060430375,Summer,Atlantic,-8293302.0640988825,4136735.049397425,-8181982.573305608,4123186.709668859
64,AL031970,1970-07-29 00:00:00, TD,34.7,-73.5,34.6,-72.5,106.73082436377375,25.0,17.788470727295625,Summer,Atlantic,-8181982.573305608,4123186.709668859,-8070663.082512335,4109654.7335526617
65,AL031970,1970-07-29 06:00:00, TD,34.6,-72.5,34.5,-71.5,106.75952405059985,25.0,17.79325400843331,Summer,Atlantic,-8070663.082512335,4109654.7335526617,-7959343.591719061,4096139.040447232
66,AL031970,1970-07-29 12:00:00, TD,34.5,-71.5,33.9,-69.2,253.383548709498,25.0,42.230591451583,Summer,Atlantic,-7959343.591719061,4096139.040447232,-7703308.762894533,4015382.36007316
67,AL031970,1970-07-29 18:00:00, TD,33.9,-69.2,33.2,-67.0,246.81409481009936,20.0,41.13568246834989,Summer,Atlantic,-7703308.762894533,4015382.36007316,-7458405.88314933,3921880.8067032457
68,AL031970,1970-07-30 00:00:00, TD,33.2,-67.0,32.6,-64.7,254.19157369973317,20.0,42.365262283288864,Summer,Atlantic,-7458405.88314933,3921880.8067032457,-7202371.054324801,3842330.2172661168
69,AL031970,1970-07-30 06:00:00, TD,32.6,-64.7,32.0,-62.5,244.26312908854408,20.0,40.710521514757346,Summer,Atlantic,-7202371.054324801,3842330.2172661168,-6957468.174579599,3763310.6271446524
70,AL031970,1970-07-30 12:00:00, TD,32.0,-62.5,32.7,-61.3,149.93877790127317,20.0,24.989796316878863,Summer,Atlantic,-6957468.174579599,3763310.6271446524,-6823884.7856276715,3855551.3465079404
71,AL031970,1970-07-30 18:00:00, TD,32.7,-61.3,33.5,-60.2,147.17430649883718,25.0,24.52905108313953,Summer,Atlantic,-6823884.7856276715,3855551.3465079404,-6701433.34575507,3961860.217445746
72,AL031970,1970-07-31 00:00:00, TD,33.5,-60.2,34.2,-59.1,140.54023024464306,25.0,23.42337170744051,Summer,Atlantic,-6701433.34575507,3961860.217445746,-6578981.9058824675,4055688.8590062363
73,AL031970,1970-07-31 06:00:00, TD,34.2,-59.1,35.0,-58.0,146.8032296798721,25.0,24.46720494664535,Summer,Atlantic,-6578981.9058824675,4055688.8590062363,-6456530.466009867,4163881.1440642895
74,AL031970,1970-07-31 12:00:00, TD,35.0,-58.0,36.2,-57.7,137.16213154023163,25.0,22.860355256705272,Summer,Atlantic,-6456530.466009867,4163881.1440642895,-6423134.618771885,4328176.075298277
75,AL031970,1970-07-31 18:00:00, TD,36.2,-57.7,37.5,-57.3,150.58699196723086,25.0,25.097831994538478,Summer,Atlantic,-6423134.618771885,4328176.075298277,-6378606.822454575,4509031.393076654
76,AL031970,1970-08-01 00:00:00, TD,37.5,-57.3,38.9,-56.9,161.24708820371137,25.0,26.874514700618562,Summer,Atlantic,-6378606.822454575,4509031.393076654,-6334079.026137266,4707357.536267922
77,AL031970,1970-08-01 06:00:00, TD,38.9,-56.9,40.0,-56.5,129.28194277649928,25.0,21.54699046274988,Summer,Atlantic,-6334079.026137266,4707357.536267922,-6289551.229819957,4865942.279503176
78,AL031970,1970-08-01 12:00:00, TD,40.0,-56.5,42.0,-56.0,228.4065063533212,20.0,38.06775105888686,Summer,Atlantic,-6289551.229819957,4865942.279503176,-6233891.484423322,5160979.444049783
79,AL031970,1970-08-01 18:00:00, TD,42.0,-56.0,,,,20.0,,Summer,Atlantic,-6233891.484423322,5160979.444049783,,
80,AL041970,1970-07-31 00:00:00, TD,18.5,-82.5,19.5,-82.9,119.5356490198552,25.0,19.922608169975867,Summer,Mexico_Caribbean,-9183857.99044507,2096156.5384662848,-9228385.78676238,2213892.1828597244
81,AL041970,1970-07-31 06:00:00, TD,19.5,-82.9,20.3,-83.2,94.83008839795812,25.0,15.80501473299302,Summer,Mexico_Caribbean,-9228385.78676238,2213892.1828597244,-9261781.634000363,2308604.1153988433
82,AL041970,1970-07-31 12:00:00, TD,20.3,-83.2,21.1,-83.8,110.54737421590711,25.0,18.42456236931785,Summer,Mexico_Caribbean,-9261781.634000363,2308604.1153988433,-9328573.328476328,2403806.521646825
83,AL041970,1970-07-31 18:00:00, TD,21.1,-83.8,21.9,-84.3,104.3875169024932,30.0,17.39791948374887,Summer,Mexico_Caribbean,-9328573.328476328,2403806.521646825,-9384233.073872963,2499523.266067402
84,AL041970,1970-08-01 00:00:00, TD,21.9,-84.3,22.7,-85.0,117.24003694358203,30.0,19.540006157263672,Summer,Mexico_Caribbean,-9384233.073872963,2499523.266067402,-9462156.717428254,2595778.804307132
85,AL041970,1970-08-01 06:00:00, TD,22.7,-85.0,23.3,-85.8,109.77186600096812,30.0,18.29531100016135,Summer,Mexico_Caribbean,-9462156.717428254,2595778.804307132,-9551212.310062872,2668339.105750191
86,AL041970,1970-08-01 12:00:00, TS,23.3,-85.8,23.9,-86.5,101.27372699529164,45.0,16.878954499215272,Summer,Mexico_Caribbean,-9551212.310062872,2668339.105750191,-9629135.953618163,2741227.39989258
87,AL041970,1970-08-01 18:00:00, TS,23.9,-86.5,24.3,-87.2,88.16337369903067,60.0,14.693895616505111,Summer,Mexico_Caribbean,-9629135.953618163,2741227.39989258,-9707059.597173456,2790007.2594144815
88,AL041970,1970-08-02 00:00:00, HU,24.3,-87.2,24.9,-88.3,136.869123577687,100.0,22.811520596281166,Summer,Mexico_Caribbean,-9707059.597173456,2790007.2594144815,-9829511.037046056,2863466.8668238777
89,AL041970,1970-08-02 06:00:00, HU,24.9,-88.3,25.3,-89.6,147.94401649504104,90.0,24.65733608250684,Summer,Mexico_Caribbean,-9829511.037046056,2863466.8668238777,-9974226.375077313,2912638.091006386
90,AL041970,1970-08-02 12:00:00, HU,25.3,-89.6,25.8,-90.8,141.51050733366657,85.0,23.585084555611093,Summer,Mexico_Caribbean,-9974226.375077313,2912638.091006386,-10107809.76402924,2974331.0993660805
91,AL041970,1970-08-02 18:00:00, HU,25.8,-90.8,26.2,-92.0,137.4117329017281,85.0,22.90195548362135,Summer,Mexico_Caribbean,-10107809.76402924,2974331.0993660805,-10241393.15298117,3023872.9604291576
92,AL041970,1970-08-03 00:00:00, HU,26.2,-92.0,26.6,-93.5,168.36688602962198,80.0,28.061147671603663,Summer,Mexico_Caribbean,-10241393.15298117,3023872.9604291576,-10408372.38917108,3073585.3046073965
93,AL041970,1970-08-03 06:00:00, HU,26.6,-93.5,27.0,-94.9,157.83171938192888,75.0,26.305286563654814,Summer,Mexico_Caribbean,-10408372.38917108,3073585.3046073965,-10564219.676281665,3123471.749104576
94,AL041970,1970-08-03 12:00:00, HU,27.0,-94.9,27.5,-96.3,161.18454872481243,90.0,26.864091454135405,Summer,Mexico_Caribbean,-10564219.676281665,3123471.749104576,-10720066.963392245,3186080.2333650086
95,AL041970,1970-08-03 18:00:00, HU,27.5,-96.3,28.1,-97.8,175.11594510463496,110.0,29.185990850772495,Summer,Mexico_Caribbean,-10720066.963392245,3186080.2333650086,-10887046.199582156,3261587.361843118
96,AL041970,1970-08-04 00:00:00, HU,28.1,-97.8,28.6,-99.3,171.00464210114993,70.0,28.500773683524987,Summer,Mexico_Caribbean,-10887046.199582156,3261587.361843118,-11054025.435772067,3324832.8408428608
97,AL041970,1970-08-04 06:00:00, TS,28.6,-99.3,29.1,-100.8,170.8346495803147,55.0,28.47244159671912,Summer,Mexico_Caribbean,-11054025.435772067,3324832.8408428608,-11221004.671961976,3388379.9613727783
98,AL041970,1970-08-04 12:00:00, TS,29.1,-100.8,29.7,-102.1,154.92404972842957,50.0,25.820674954738262,Summer,Mexico_Caribbean,-11221004.671961976,3388379.9613727783,-11365720.009993233,3465045.634728215
99,AL041970,1970-08-04 18:00:00, TS,29.7,-102.1,30.3,-103.3,145.13173105245843,35.0,24.188621842076405,Summer,Mexico_Caribbean,-11365720.009993233,3465045.634728215,-11499303.39894516,3542170.6276430194
100,AL041970,1970-08-05 00:00:00, TD,30.3,-103.3,30.9,-104.8,174.16651638530507,30.0,29.027752730884178,Summer,Mexico_Caribbean,-11499303.39894516,3542170.6276430194,-11666282.635135073,3619769.038150872
101,AL041970,1970-08-05 06:00:00, TD,30.9,-104.8,31.5,-105.8,126.18005819967073,30.0,21.030009699945122,Summer,Mexico_Caribbean,-11666282.635135073,3619769.038150872,-11777602.125928344,3697855.330337703
102,AL041970,1970-08-05 12:00:00, TD,31.5,-105.8,32.3,-107.0,156.1202767664438,25.0,26.02004612774063,Summer,Mexico_Caribbean,-11777602.125928344,3697855.330337703,-11911185.514880272,3802755.031859114
103,AL041970,1970-08-05 18:00:00, TD,32.3,-107.0,,,,25.0,,Summer,Mexico_Caribbean,-11911185.514880272,3802755.031859114,,
104,AL051970,1970-08-02 12:00:00, TD,14.0,-18.0,14.5,-19.5,174.59374854877743,20.0,29.098958091462904,Summer,Atlantic,-2003750.8342789244,1574216.548161465,-2170730.0704688346,1631643.4670073597
105,AL051970,1970-08-02 18:00:00, TD,14.5,-19.5,15.0,-21.0,174.5066828185446,25.0,29.0844471364241,Summer,Atlantic,-2170730.0704688346,1631643.4670073597,-2337709.3066587453,1689200.1396078938
106,AL051970,1970-08-03 00:00:00, TD,15.0,-21.0,15.5,-22.5,174.41663687153462,25.0,29.069439478589103,Summer,Atlantic,-2337709.3066587453,1689200.1396078938,-2504688.5428486555,1746891.5570753578
107,AL051970,1970-08-03 06:00:00, TD,15.5,-22.5,16.0,-24.0,174.3236129534154,30.0,29.053935492235897,Summer,Atlantic,-2504688.5428486555,1746891.5570753578,-2671667.779038566,1804722.766257292
108,AL051970,1970-08-03 12:00:00, TD,16.0,-24.0,16.3,-25.5,168.47435471505716,30.0,28.079059119176193,Summer,Atlantic,-2671667.779038566,1804722.766257292,-2838647.0152284764,1839490.7129754247
109,AL051970,1970-08-03 18:00:00, TD,16.3,-25.5,16.7,-27.0,170.9540418953857,30.0,28.492340315897618,Summer,Atlantic,-2838647.0152284764,1839490.7129754247,-3005626.251418386,1885931.0405919403
110,AL051970,1970-08-04 00:00:00, TD,16.7,-27.0,17.1,-28.5,170.87240101534343,30.0,28.478733502557237,Summer,Atlantic,-3005626.251418386,1885931.0405919403,-3172605.4876082977,1932468.7404952245
111,AL051970,1970-08-04 06:00:00, TD,17.1,-28.5,17.5,-30.0,170.78882197398153,30.0,28.464803662330254,Summer,Atlantic,-3172605.4876082977,1932468.7404952245,-3339584.7237982075,1979106.499724387
112,AL051970,1970-08-04 12:00:00, TD,17.5,-30.0,17.5,-31.5,164.8510695291933,25.0,27.47517825486555,Summer,Atlantic,-3339584.7237982075,1979106.499724387,-3506563.9599881177,1979106.499724387
113,AL051970,1970-08-04 18:00:00, TD,17.5,-31.5,17.5,-33.0,164.8510695291933,25.0,27.47517825486555,Summer,Atlantic,-3506563.9599881177,1979106.499724387,-3673543.196178029,1979106.499724387
114,AL051970,1970-08-05 00:00:00, TD,17.5,-33.0,17.5,-34.5,164.8510695291933,25.0,27.47517825486555,Summer,Atlantic,-3673543.196178029,1979106.499724387,-3840522.432367938,1979106.499724387
115,AL051970,1970-08-05 06:00:00, TD,17.5,-34.5,17.5,-36.0,164.8510695291933,25.0,27.47517825486555,Summer,Atlantic,-3840522.432367938,1979106.499724387,-4007501.668557849,1979106.499724387
116,AL051970,1970-08-05 12:00:00, TD,17.5,-36.0,17.5,-38.0,219.80131303726057,25.0,36.63355217287676,Summer,Atlantic,-4007501.668557849,1979106.499724387,-4230140.650144396,1979106.499724387
117,AL051970,1970-08-05 18:00:00, TD,17.5,-38.0,17.5,-40.0,219.80131303726057,25.0,36.63355217287676,Summer,Atlantic,-4230140.650144396,1979106.499724387,-4452779.631730943,1979106.499724387
118,AL051970,1970-08-06 00:00:00, TD,17.5,-40.0,17.5,-42.0,219.80131303726057,20.0,36.63355217287676,Summer,Atlantic,-4452779.631730943,1979106.499724387,-4675418.6133174915,1979106.499724387
119,AL051970,1970-08-06 06:00:00, TD,17.5,-42.0,17.5,-44.0,219.80131303726057,20.0,36.63355217287676,Summer,Atlantic,-4675418.6133174915,1979106.499724387,-4898057.594904037,1979106.499724387
120,AL051970,1970-08-06 12:00:00, TD,17.5,-44.0,,,,20.0,,Summer,Atlantic,-4898057.594904037,1979106.499724387,,
121,AL061970,1970-08-05 12:00:00, TD,28.0,-75.0,28.0,-76.0,107.89188195830711,20.0,17.98198032638452,Summer,Atlantic,-8348961.809495519,3248973.7896509725,-8460281.300288793,3248973.7896509725
122,AL061970,1970-08-05 18:00:00, TD,28.0,-76.0,28.0,-77.0,107.89188195830711,25.0,17.98198032638452,Summer,Atlantic,-8460281.300288793,3248973.7896509725,-8571600.791082066,3248973.7896509725
123,AL061970,1970-08-06 00:00:00, TD,28.0,-77.0,28.0,-78.0,107.89188195830711,25.0,17.98198032638452,Summer,Atlantic,-8571600.791082066,3248973.7896509725,-8682920.281875338,3248973.7896509725
124,AL061970,1970-08-06 06:00:00, TD,28.0,-78.0,28.0,-79.0,107.89188195830711,25.0,17.98198032638452,Summer,Atlantic,-8682920.281875338,3248973.7896509725,-8794239.772668613,3248973.7896509725
125,AL061970,1970-08-06 12:00:00, TD,28.0,-79.0,28.0,-80.0,107.89188195830711,25.0,17.98198032638452,Summer,Atlantic,-8794239.772668613,3248973.7896509725,-8905559.263461886,3248973.7896509725
126,AL061970,1970-08-06 18:00:00, TD,28.0,-80.0,28.0,-81.0,107.89188195830711,25.0,17.98198032638452,Summer,Atlantic,-8905559.263461886,3248973.7896509725,-9016878.75425516,3248973.7896509725
127,AL061970,1970-08-07 00:00:00, TD,28.0,-81.0,,,,,,Summer,Atlantic,-9016878.75425516,3248973.7896509725,,
128,AL071970,1970-08-11 12:00:00, TD,19.0,-21.0,19.0,-22.0,109.66991719403099,20.0,18.278319532338497,Summer,Atlantic,-2337709.3066587453,2154935.9150858917,-2449028.7974520186,2154935.9150858917
